Model,Data Representation,Test Fold,metric,air_conditioner,car_horn,children_playing,dog_bark,drilling,engine_idling,gun_shot,jackhammer,siren,street_music,macro avg,weighted avg
ResNet50,approxGT,4,f1-score,0.7553191489361702,0.5825242718446602,0.6831683168316831,0.8018433179723502,0.8258706467661692,0.8202764976958525,0.8648648648648649,0.6374501992031872,0.9032258064516129,0.7741935483870969,0.7648736618953647,0.773204432143286
ResNet50,approxGT,4,support,100.0,59.0,100.0,100.0,100.0,107.0,38.0,120.0,166.0,100.0,990.0,990.0
ResNet50,approxGT,5,precision,0.6728971962616822,0.9692307692307692,0.7572815533980582,0.7870370370370371,0.8541666666666666,0.7340425531914894,0.9302325581395349,0.8880597014925373,0.7931034482758621,0.7857142857142857,0.8171765769407923,0.8111973124593401
ResNet50,approxGT,5,recall,0.72,0.6428571428571429,0.78,0.85,0.8282828282828283,0.6448598130841121,1.0,0.9916666666666667,0.971830985915493,0.77,0.8199497436806243,0.8064171122994652
ResNet50,approxGT,5,f1-score,0.6956521739130436,0.7730061349693251,0.768472906403941,0.8173076923076923,0.8410256410256411,0.6865671641791045,0.963855421686747,0.937007874015748,0.8734177215189873,0.7777777777777778,0.8134090507798009,0.8036446002921388
ResNet50,approxGT,5,support,100.0,98.0,100.0,100.0,99.0,107.0,40.0,120.0,71.0,100.0,935.0,935.0
ResNet50,approxGT,6,precision,0.6081081081081081,0.8620689655172413,0.7478991596638656,0.8761904761904762,0.98989898989899,0.5507246376811594,0.9787234042553191,0.9705882352941176,0.7922077922077922,0.7920792079207921,0.8168488976737862,0.7948088878052386
ResNet50,approxGT,6,recall,0.45,0.8928571428571429,0.89,0.92,0.98,0.7102803738317757,1.0,0.4852941176470588,0.8243243243243243,0.8,0.7952755958660302,0.7837181044957473
ResNet50,approxGT,6,f1-score,0.5172413793103449,0.8771929824561403,0.8127853881278538,0.8975609756097561,0.9849246231155778,0.6204081632653061,0.989247311827957,0.6470588235294118,0.8079470198675496,0.7960199004975126,0.795038656760741,0.778969331055345
ResNet50,approxGT,6,support,100.0,28.0,100.0,100.0,100.0,107.0,46.0,68.0,74.0,100.0,823.0,823.0
ResNet50,approxGT,7,precision,0.5746268656716418,0.6666666666666666,0.8163265306122449,0.9021739130434783,0.6551724137931034,0.8404255319148937,0.98,0.4666666666666667,0.8082191780821918,0.8301886792452831,0.754046644569617,0.7557042442305679
ResNet50,approxGT,7,recall,0.77,0.7142857142857143,0.8,0.83,0.76,0.7452830188679245,0.9607843137254902,0.27631578947368424,0.7662337662337663,0.88,0.750290260258658,0.7541766109785203
ResNet50,approxGT,7,f1-score,0.6581196581196581,0.689655172413793,0.8080808080808082,0.8645833333333334,0.7037037037037037,0.79,0.9702970297029702,0.347107438016529,0.7866666666666666,0.8543689320388349,0.7472582742076297,0.7498504003492377
ResNet50,approxGT,7,support,100.0,28.0,100.0,100.0,100.0,106.0,51.0,76.0,77.0,100.0,838.0,838.0
ResNet50,approxGT,8,precision,0.5,0.7142857142857143,0.6631578947368421,0.7927927927927928,0.6484375,0.6666666666666666,0.9375,0.8441558441558441,0.673469387755102,0.6785714285714286,0.711903722896439,0.6903576987568844
ResNet50,approxGT,8,recall,0.34,0.6666666666666666,0.6774193548387096,0.88,0.83,0.75,1.0,0.8333333333333334,0.4125,0.76,0.714991935483871,0.6983729662077597
ResNet50,approxGT,8,f1-score,0.40476190476190477,0.689655172413793,0.6702127659574467,0.8341232227488151,0.7280701754385964,0.7058823529411765,0.967741935483871,0.8387096774193548,0.5116279069767442,0.7169811320754718,0.7067766246217174,0.6869994723768762
ResNet50,approxGT,8,support,100.0,30.0,93.0,100.0,100.0,88.0,30.0,78.0,80.0,100.0,799.0,799.0
ResNet50,approxGT,9,precision,0.8448275862068966,0.7307692307692307,0.712,0.7916666666666666,0.7528089887640449,0.8383838383838383,0.9090909090909091,0.6886792452830188,0.8681318681318682,0.7956989247311828,0.7932057258027657,0.7886535822542831
ResNet50,approxGT,9,recall,0.49,0.59375,0.89,0.76,0.67,0.9325842696629213,0.967741935483871,0.8902439024390244,0.9634146341463414,0.74,0.7897734741732159,0.7830882352941176
ResNet50,approxGT,9,f1-score,0.620253164556962,0.6551724137931033,0.7911111111111112,0.7755102040816326,0.708994708994709,0.8829787234042553,0.9374999999999999,0.7765957446808511,0.9132947976878613,0.7668393782383419,0.7828250246548828,0.7762928980353776
ResNet50,approxGT,9,support,100.0,32.0,100.0,100.0,100.0,89.0,31.0,82.0,82.0,100.0,816.0,816.0
ResNet50,approxGT,10,precision,0.7904761904761904,0.6216216216216216,0.6953125,0.7777777777777778,0.8543689320388349,0.9047619047619048,1.0,0.897196261682243,0.8103448275862069,0.9047619047619048,0.8256621920706685,0.8271392628112209
ResNet50,approxGT,10,recall,0.83,0.696969696969697,0.89,0.77,0.88,0.8172043010752689,1.0,1.0,0.5662650602409639,0.76,0.821043905828593,0.8207885304659498
ResNet50,approxGT,10,f1-score,0.8097560975609757,0.6571428571428571,0.7807017543859649,0.7738693467336684,0.8669950738916256,0.8587570621468926,1.0,0.9458128078817734,0.6666666666666667,0.8260869565217391,0.8185788622932163,0.8189037119053241
ResNet50,approxGT,10,support,100.0,33.0,100.0,100.0,100.0,93.0,32.0,96.0,83.0,100.0,837.0,837.0
