Model,Data Representation,Test Fold,metric,air_conditioner,car_horn,children_playing,dog_bark,drilling,engine_idling,gun_shot,jackhammer,siren,street_music,macro avg,weighted avg
ResNet50,LinGC,3,f1-score,0.6204379562043796,0.7567567567567568,0.8317757009345794,0.8586387434554974,0.7094017094017094,0.5146198830409356,0.9600000000000001,0.6598984771573604,0.8309178743961353,0.7605633802816901,0.7503010481629044,0.7333120663413293
ResNet50,LinGC,3,support,100.0,43.0,100.0,100.0,100.0,107.0,36.0,120.0,119.0,100.0,925.0,925.0
ResNet50,LinGC,4,precision,0.8271604938271605,0.9761904761904762,0.8690476190476191,0.8348623853211009,0.6328125,0.7183098591549296,0.7872340425531915,0.7325581395348837,0.9580838323353293,0.7788461538461539,0.8115105501810845,0.8137283785433241
ResNet50,LinGC,4,recall,0.67,0.6949152542372882,0.73,0.91,0.81,0.9532710280373832,0.9736842105263158,0.525,0.963855421686747,0.81,0.8040725914487735,0.804040404040404
ResNet50,LinGC,4,f1-score,0.7403314917127072,0.8118811881188118,0.7934782608695652,0.8708133971291867,0.7105263157894737,0.819277108433735,0.8705882352941177,0.6116504854368933,0.9609609609609611,0.7941176470588236,0.7983625090804275,0.8004952350207256
ResNet50,LinGC,4,support,100.0,59.0,100.0,100.0,100.0,107.0,38.0,120.0,166.0,100.0,990.0,990.0
ResNet50,LinGC,5,precision,0.9263157894736842,0.9550561797752809,0.9157894736842105,0.8545454545454545,0.8787878787878788,0.8857142857142857,0.9302325581395349,0.952,1.0,0.8545454545454545,0.9152987074665784,0.912230859614832
ResNet50,LinGC,5,recall,0.88,0.8673469387755102,0.87,0.94,0.8787878787878788,0.8691588785046729,1.0,0.9916666666666667,0.9014084507042254,0.94,0.9138368813438953,0.9101604278074866
ResNet50,LinGC,5,f1-score,0.9025641025641025,0.9090909090909092,0.8923076923076922,0.8952380952380952,0.8787878787878788,0.8773584905660377,0.963855421686747,0.9714285714285714,0.9481481481481481,0.8952380952380952,0.9134017405056278,0.9101039893836264
ResNet50,LinGC,5,support,100.0,98.0,100.0,100.0,99.0,107.0,40.0,120.0,71.0,100.0,935.0,935.0
ResNet50,LinGC,6,precision,0.6033057851239669,0.6944444444444444,0.9029126213592233,0.89,0.9789473684210527,0.7837837837837838,1.0,0.6753246753246753,0.821917808219178,0.8367346938775511,0.8187371180553876,0.8228959318563618
ResNet50,LinGC,6,recall,0.73,0.8928571428571429,0.93,0.89,0.93,0.5420560747663551,1.0,0.7647058823529411,0.8108108108108109,0.82,0.8310429910787249,0.8153098420413123
ResNet50,LinGC,6,f1-score,0.6606334841628959,0.78125,0.916256157635468,0.89,0.9538461538461539,0.6408839779005525,1.0,0.7172413793103448,0.8163265306122449,0.8282828282828283,0.820472051175049,0.8147412212472701
ResNet50,LinGC,6,support,100.0,28.0,100.0,100.0,100.0,107.0,46.0,68.0,74.0,100.0,823.0,823.0
ResNet50,LinGC,7,precision,0.7524752475247525,0.9130434782608695,0.8932038834951457,0.9583333333333334,0.7339449541284404,0.8611111111111112,1.0,0.6931818181818182,0.8292682926829268,0.8070175438596491,0.8441579662578047,0.8339808688802122
ResNet50,LinGC,7,recall,0.76,0.75,0.92,0.92,0.8,0.5849056603773585,0.9803921568627451,0.8026315789473685,0.8831168831168831,0.92,0.8321046279304356,0.8281622911694511
