Model,Data Representation,Test Fold,Epoch,Learning Rate,Training Loss,Validation Loss,Validation Accuracy
EfficientNet-b0,LinGC,7,16,5e-05,1.3162917639419902e-05,0.0008660601451992989,0.8186157517899761
EfficientNet-b0,LinGC,7,17,5e-05,1.1233896657358855e-05,0.0008550165803171694,0.8353221957040573
EfficientNet-b0,LinGC,7,18,5e-05,1.0004337127611507e-05,0.0009386269957758486,0.8162291169451074
EfficientNet-b0,LinGC,7,19,5e-05,1.0481810932105873e-05,0.00086508336244151,0.8245823389021479
EfficientNet-b0,LinGC,7,20,5e-05,8.581902875448577e-06,0.0009741050307638943,0.8162291169451074
EfficientNet-b0,LinGC,8,1,5e-05,0.00020054486230947077,0.001552201109007001,0.5882352941176471
EfficientNet-b0,LinGC,8,2,5e-05,9.419072739547119e-05,0.0011968105100095272,0.6633291614518148
EfficientNet-b0,LinGC,8,3,5e-05,6.231734005268663e-05,0.001269383355975151,0.6833541927409261
EfficientNet-b0,LinGC,8,4,5e-05,4.7965088015189394e-05,0.0013084157835692167,0.6833541927409261
EfficientNet-b0,LinGC,8,5,5e-05,3.921043025911786e-05,0.0013780220178887248,0.685857321652065
EfficientNet-b0,LinGC,8,6,5e-05,3.2693838875275105e-05,0.0015245224349200726,0.685857321652065
EfficientNet-b0,LinGC,8,7,5e-05,2.8391754312906414e-05,0.0015115727437660098,0.6921151439299124
EfficientNet-b0,LinGC,8,8,5e-05,2.538648732297588e-05,0.0018261533696204424,0.685857321652065
EfficientNet-b0,LinGC,8,9,5e-05,2.2627260477747768e-05,0.001634586718864739,0.688360450563204
EfficientNet-b0,LinGC,8,10,5e-05,2.0198400306981057e-05,0.0016037584282457829,0.6983729662077597
EfficientNet-b0,LinGC,8,11,5e-05,1.7250957171199843e-05,0.001847056788392365,0.6821026282853567
EfficientNet-b0,LinGC,8,12,5e-05,1.6010308172553778e-05,0.0016999540384858847,0.6758448060075094
EfficientNet-b0,LinGC,8,13,5e-05,1.6250138287432492e-05,0.0016597990179434419,0.6933667083854819
EfficientNet-b0,LinGC,8,14,5e-05,1.4003441719978582e-05,0.0016363125760108232,0.7108886107634543
EfficientNet-b0,LinGC,8,15,5e-05,1.2960003914486151e-05,0.0017407764680683613,0.6921151439299124
EfficientNet-b0,LinGC,8,16,5e-05,1.3211172699811868e-05,0.0019115273607894778,0.6933667083854819
EfficientNet-b0,LinGC,8,17,5e-05,1.1993977750535123e-05,0.001846871105954051,0.690863579474343
EfficientNet-b0,LinGC,8,18,5e-05,1.088214230549056e-05,0.0018821741687133908,0.6933667083854819
EfficientNet-b0,LinGC,8,19,5e-05,9.764827154867817e-06,0.0019276825478300452,0.6896120150187734
EfficientNet-b0,LinGC,8,20,5e-05,1.0772606401587836e-05,0.0019190141465514898,0.6996245306633292
EfficientNet-b0,LinGC,9,1,5e-05,0.0002065821026917547,0.001344018615782261,0.6262254901960784
EfficientNet-b0,LinGC,9,2,5e-05,9.986331861000508e-05,0.0007821329054422677,0.821078431372549
EfficientNet-b0,LinGC,9,3,5e-05,6.64581311866641e-05,0.0007016315939836204,0.8357843137254902
EfficientNet-b0,LinGC,9,4,5e-05,5.003980913897976e-05,0.0007304445025511086,0.8394607843137255
EfficientNet-b0,LinGC,9,5,5e-05,4.064992754138075e-05,0.0007243772270157933,0.8504901960784313
