Model,Data Representation,Test Fold,metric,air_conditioner,car_horn,children_playing,dog_bark,drilling,engine_idling,gun_shot,jackhammer,siren,street_music,macro avg,weighted avg
SqueezeNet,Cochleagram,4,precision,0.9245283018867925,0.6333333333333333,0.7142857142857143,0.6717557251908397,0.6186440677966102,0.8067226890756303,0.9090909090909091,0.6111111111111112,0.9672131147540983,0.5928571428571429,0.7449542109382181,0.7518477318458963
SqueezeNet,Cochleagram,4,recall,0.49,0.6440677966101694,0.5,0.88,0.73,0.897196261682243,0.7894736842105263,0.7333333333333333,0.7108433734939759,0.83,0.7204914449330249,0.7202020202020202
SqueezeNet,Cochleagram,4,f1-score,0.6405228758169934,0.6386554621848739,0.588235294117647,0.7619047619047619,0.6697247706422018,0.8495575221238938,0.8450704225352113,0.6666666666666666,0.8194444444444444,0.6916666666666667,0.717144888710336,0.7191204221061688
SqueezeNet,Cochleagram,4,support,100.0,59.0,100.0,100.0,100.0,107.0,38.0,120.0,166.0,100.0,990.0,990.0
SqueezeNet,Cochleagram,5,precision,0.8588235294117647,0.9324324324324325,0.8764044943820225,0.794392523364486,0.8217821782178217,0.8369565217391305,0.9069767441860465,0.7662337662337663,0.725,0.7818181818181819,0.8300820371785651,0.8268825202793253
SqueezeNet,Cochleagram,5,recall,0.73,0.7040816326530612,0.78,0.85,0.8383838383838383,0.719626168224299,0.975,0.9833333333333333,0.8169014084507042,0.86,0.8257326381045236,0.8192513368983957
SqueezeNet,Cochleagram,5,f1-score,0.7891891891891891,0.8023255813953488,0.8253968253968254,0.8212560386473431,0.83,0.7738693467336683,0.9397590361445783,0.8613138686131387,0.7682119205298014,0.819047619047619,0.8230369425697512,0.81773472336077
SqueezeNet,Cochleagram,5,support,100.0,98.0,100.0,100.0,99.0,107.0,40.0,120.0,71.0,100.0,935.0,935.0
SqueezeNet,Cochleagram,6,precision,0.4875,0.45454545454545453,0.7523809523809524,0.7837837837837838,0.6643356643356644,0.575,1.0,0.8823529411764706,0.7910447761194029,0.8555555555555555,0.7246499127897283,0.7207110349522529
SqueezeNet,Cochleagram,6,recall,0.39,0.5357142857142857,0.79,0.87,0.95,0.6448598130841121,0.8695652173913043,0.4411764705882353,0.7162162162162162,0.77,0.6977532002994152,0.7095990279465371
