Model,Data Representation,Test Fold,metric,air_conditioner,car_horn,children_playing,dog_bark,drilling,engine_idling,gun_shot,jackhammer,siren,street_music,macro avg,weighted avg
ResNet50,Cochleagram,6,f1-score,0.7216494845360825,0.8474576271186439,0.8527918781725888,0.9081632653061226,0.9473684210526316,0.7113402061855669,0.989010989010989,0.717948717948718,0.832116788321168,0.7301587301587301,0.8258006107811241,0.816217562812367
ResNet50,Cochleagram,6,support,100.0,28.0,100.0,100.0,100.0,107.0,46.0,68.0,74.0,100.0,823.0,823.0
ResNet50,Cochleagram,7,precision,0.7142857142857143,0.8571428571428571,0.9186046511627907,0.9666666666666667,0.5966386554621849,0.8723404255319149,0.9807692307692307,0.7857142857142857,0.9180327868852459,0.6785714285714286,0.828876670219232,0.8166668708770192
ResNet50,Cochleagram,7,recall,0.7,0.8571428571428571,0.79,0.87,0.71,0.7735849056603774,1.0,0.7236842105263158,0.7272727272727273,0.95,0.8101684700602277,0.7995226730310262
ResNet50,Cochleagram,7,f1-score,0.7070707070707072,0.8571428571428571,0.8494623655913979,0.9157894736842105,0.6484018264840181,0.8200000000000001,0.9902912621359222,0.7534246575342466,0.8115942028985508,0.7916666666666667,0.8144844019208577,0.8024069044324857
ResNet50,Cochleagram,7,support,100.0,28.0,100.0,100.0,100.0,106.0,51.0,76.0,77.0,100.0,838.0,838.0
ResNet50,Cochleagram,8,precision,0.7936507936507936,0.9259259259259259,0.8205128205128205,0.9753086419753086,0.6338028169014085,0.9411764705882353,1.0,0.8705882352941177,0.578125,0.5527950310559007,0.8091885735904512,0.7842560828642267
ResNet50,Cochleagram,8,recall,0.5,0.8333333333333334,0.6881720430107527,0.79,0.9,0.7272727272727273,1.0,0.9487179487179487,0.4625,0.89,0.7739996052334762,0.753441802252816
ResNet50,Cochleagram,8,f1-score,0.6134969325153374,0.8771929824561403,0.7485380116959064,0.8729281767955802,0.7438016528925621,0.8205128205128205,1.0,0.9079754601226994,0.513888888888889,0.6819923371647509,0.7780327263044686,0.7525532662128115
ResNet50,Cochleagram,8,support,100.0,30.0,93.0,100.0,100.0,88.0,30.0,78.0,80.0,100.0,799.0,799.0
ResNet50,Cochleagram,9,precision,0.8360655737704918,0.7560975609756098,0.8545454545454545,0.9493670886075949,0.8271604938271605,0.7735849056603774,0.967741935483871,0.7009345794392523,0.9418604651162791,0.7719298245614035,0.8379287881987494,0.835367911445781
ResNet50,Cochleagram,9,recall,0.51,0.96875,0.94,0.75,0.67,0.9213483146067416,0.967741935483871,0.9146341463414634,0.9878048780487805,0.88,0.8510279274480859,0.8259803921568627
ResNet50,Cochleagram,9,f1-score,0.6335403726708075,0.8493150684931506,0.8952380952380952,0.8379888268156425,0.7403314917127072,0.8410256410256411,0.967741935483871,0.7936507936507937,0.9642857142857143,0.822429906542056,0.834554784591848,0.8200159646958178
ResNet50,Cochleagram,9,support,100.0,32.0,100.0,100.0,100.0,89.0,31.0,82.0,82.0,100.0,816.0,816.0
ResNet50,Cochleagram,10,precision,0.8735632183908046,0.90625,0.6846153846153846,0.8130841121495327,0.9072164948453608,0.9397590361445783,1.0,0.9230769230769231,0.8695652173913043,0.8556701030927835,0.8772800489706671,0.8644062954954542
ResNet50,Cochleagram,10,recall,0.76,0.8787878787878788,0.89,0.87,0.88,0.8387096774193549,0.96875,1.0,0.7228915662650602,0.83,0.8639139122472294,0.8566308243727598
ResNet50,Cochleagram,10,f1-score,0.8128342245989306,0.8923076923076922,0.773913043478261,0.8405797101449274,0.8934010152284264,0.8863636363636364,0.9841269841269841,0.9600000000000001,0.7894736842105263,0.8426395939086294,0.8675639584368013,0.8571004898989565
ResNet50,Cochleagram,10,support,100.0,33.0,100.0,100.0,100.0,93.0,32.0,96.0,83.0,100.0,837.0,837.0
