Model,Data Representation,Test Fold,Epoch,Learning Rate,Training Loss,Validation Loss,Validation Accuracy
ResNet50,LinGC,7,8,5e-05,1.1052718036808074e-05,0.0007966896519064903,0.8221957040572793
ResNet50,LinGC,7,9,5e-05,1.0751089575933293e-05,0.0008186918566934764,0.8066825775656324
ResNet50,LinGC,7,10,5e-05,9.471194971411023e-06,0.0008351531578227878,0.8090692124105012
ResNet50,LinGC,7,11,5e-05,7.562452537968056e-06,0.0009624582598917186,0.8007159904534606
ResNet50,LinGC,7,12,5e-05,7.583390470244922e-06,0.0008031291072256863,0.8329355608591885
ResNet50,LinGC,7,13,5e-05,6.927914455445716e-06,0.0007933832239359617,0.8281622911694511
ResNet50,LinGC,7,14,5e-05,6.74712828185875e-06,0.000904085929505527,0.8174224343675418
ResNet50,LinGC,7,15,5e-05,6.631358701270074e-06,0.0007142140530049801,0.8544152744630071
ResNet50,LinGC,7,16,5e-05,5.918567694607191e-06,0.0007605281425639987,0.837708830548926
ResNet50,LinGC,7,17,5e-05,5.547311502596131e-06,0.0007640302064828575,0.8245823389021479
ResNet50,LinGC,7,18,5e-05,4.776200512424111e-06,0.0007451299461536109,0.847255369928401
ResNet50,LinGC,7,19,5e-05,4.8114870878634974e-06,0.0009058885043486953,0.834128878281623
ResNet50,LinGC,7,20,5e-05,4.461074240680318e-06,0.0010678034741431475,0.7983293556085919
ResNet50,LinGC,8,1,5e-05,0.00016008818056434393,0.0011101283598691225,0.7196495619524406
ResNet50,LinGC,8,2,5e-05,5.775313911726698e-05,0.001154729281552136,0.7133917396745932
ResNet50,LinGC,8,3,5e-05,3.7222664104774594e-05,0.0011062687262892723,0.7684605757196495
ResNet50,LinGC,8,4,5e-05,2.5901832486852072e-05,0.0011261800536885858,0.7584480600750939
ResNet50,LinGC,8,5,5e-05,2.0675230189226568e-05,0.0012603123905137181,0.7734668335419274
ResNet50,LinGC,8,6,5e-05,1.587267979630269e-05,0.0013507019029930234,0.7509386733416771
ResNet50,LinGC,8,7,5e-05,1.414162488799775e-05,0.0013252844801172614,0.7734668335419274
ResNet50,LinGC,8,8,5e-05,1.1131050996482372e-05,0.0014331780839711428,0.7271589486858573
ResNet50,LinGC,8,9,5e-05,9.913886060530785e-06,0.001678137807175517,0.685857321652065
ResNet50,LinGC,8,10,5e-05,8.946160960476846e-06,0.0017160268034785986,0.7096370463078848
ResNet50,LinGC,8,11,5e-05,8.44472015160136e-06,0.0017596185207366943,0.7284105131414268
ResNet50,LinGC,8,12,5e-05,8.268458259408362e-06,0.0015944921178743243,0.7509386733416771
ResNet50,LinGC,8,13,5e-05,7.86274904385209e-06,0.001701132976450026,0.7284105131414268
ResNet50,LinGC,8,14,5e-05,7.29023622625391e-06,0.0016310326755046844,0.7359198998748435
