Model,Data Representation,Test Fold,metric,air_conditioner,car_horn,children_playing,dog_bark,drilling,engine_idling,gun_shot,jackhammer,siren,street_music,macro avg,weighted avg
EfficientNet-b0,approxGT,3,f1-score,0.6947368421052631,0.7816091954022988,0.7818181818181817,0.835820895522388,0.7767857142857143,0.5989304812834225,0.9859154929577464,0.8132780082987552,0.8523206751054853,0.6875,0.7808715486779255,0.7674307020028779
EfficientNet-b0,approxGT,3,support,100.0,43.0,100.0,100.0,100.0,107.0,36.0,120.0,119.0,100.0,925.0,925.0
EfficientNet-b0,approxGT,4,precision,0.7850467289719626,0.8108108108108109,0.7476635514018691,0.89,0.9139784946236559,0.7482014388489209,0.8611111111111112,0.7383177570093458,0.8693181818181818,0.8522727272727273,0.8216720801868584,0.8206249628958139
EfficientNet-b0,approxGT,4,recall,0.84,0.5084745762711864,0.8,0.89,0.85,0.9719626168224299,0.8157894736842105,0.6583333333333333,0.9216867469879518,0.75,0.8006246747099113,0.8181818181818182
EfficientNet-b0,approxGT,4,f1-score,0.8115942028985507,0.6249999999999999,0.7729468599033816,0.89,0.8808290155440415,0.8455284552845529,0.8378378378378377,0.6960352422907489,0.8947368421052632,0.7978723404255319,0.8052380796289909,0.8147062316109084
EfficientNet-b0,approxGT,4,support,100.0,59.0,100.0,100.0,100.0,107.0,38.0,120.0,166.0,100.0,990.0,990.0
EfficientNet-b0,approxGT,5,precision,0.7217391304347827,0.9662921348314607,0.8541666666666666,0.8613861386138614,0.8673469387755102,0.8571428571428571,0.975,0.9448818897637795,0.9054054054054054,0.8135593220338984,0.8766920483668222,0.8706235274833183
EfficientNet-b0,approxGT,5,recall,0.83,0.8775510204081632,0.82,0.87,0.8585858585858586,0.616822429906542,0.975,1.0,0.9436619718309859,0.96,0.8751621280731549,0.8673796791443851
EfficientNet-b0,approxGT,5,f1-score,0.772093023255814,0.9197860962566844,0.836734693877551,0.8656716417910448,0.8629441624365481,0.7173913043478259,0.975,0.97165991902834,0.9241379310344827,0.8807339449541285,0.8726152716982419,0.8653130404858757
EfficientNet-b0,approxGT,5,support,100.0,98.0,100.0,100.0,99.0,107.0,40.0,120.0,71.0,100.0,935.0,935.0
EfficientNet-b0,approxGT,6,precision,0.5257731958762887,0.6551724137931034,0.712,0.9195402298850575,0.625,0.7211538461538461,0.9166666666666666,0.7878787878787878,0.8611111111111112,0.8928571428571429,0.7617153394222005,0.7563669410099196
EfficientNet-b0,approxGT,6,recall,0.51,0.6785714285714286,0.89,0.8,0.9,0.7009345794392523,0.9565217391304348,0.38235294117647056,0.8378378378378378,0.75,0.7406218526155424,0.7424058323207776
EfficientNet-b0,approxGT,6,f1-score,0.5177664974619289,0.6666666666666666,0.7911111111111112,0.8556149732620321,0.7377049180327869,0.7109004739336492,0.9361702127659574,0.5148514851485149,0.8493150684931507,0.8152173913043479,0.7395318798180146,0.7380286176678177
EfficientNet-b0,approxGT,6,support,100.0,28.0,100.0,100.0,100.0,107.0,46.0,68.0,74.0,100.0,823.0,823.0
EfficientNet-b0,approxGT,7,precision,0.696969696969697,0.6285714285714286,0.8681318681318682,0.89,0.576271186440678,0.9204545454545454,0.98,0.5333333333333333,0.7640449438202247,0.8817204301075269,0.7739497432829302,0.7826041694399156
EfficientNet-b0,approxGT,7,recall,0.69,0.7857142857142857,0.79,0.89,0.68,0.7641509433962265,0.9607843137254902,0.5263157894736842,0.8831168831168831,0.82,0.779008221542657,0.7720763723150358
EfficientNet-b0,approxGT,7,f1-score,0.6934673366834171,0.6984126984126985,0.8272251308900523,0.89,0.6238532110091743,0.8350515463917526,0.9702970297029702,0.5298013245033113,0.8192771084337349,0.849740932642487,0.7737126318669597,0.7748616552769633
EfficientNet-b0,approxGT,7,support,100.0,28.0,100.0,100.0,100.0,106.0,51.0,76.0,77.0,100.0,838.0,838.0
EfficientNet-b0,approxGT,8,precision,0.6885245901639344,0.896551724137931,0.6434782608695652,0.9081632653061225,0.5827814569536424,0.7764705882352941,0.967741935483871,0.6981132075471698,0.775,0.8229166666666666,0.7759741695364197,0.751931324044988
EfficientNet-b0,approxGT,8,recall,0.42,0.8666666666666667,0.7956989247311828,0.89,0.88,0.75,1.0,0.47435897435897434,0.775,0.79,0.7641724565756823,0.7421777221526908
EfficientNet-b0,approxGT,8,f1-score,0.5217391304347826,0.8813559322033899,0.7115384615384613,0.8989898989898989,0.701195219123506,0.7630057803468209,0.9836065573770492,0.564885496183206,0.775,0.806122448979592,0.7607438925176707,0.7360853551139903
EfficientNet-b0,approxGT,8,support,100.0,30.0,93.0,100.0,100.0,88.0,30.0,78.0,80.0,100.0,799.0,799.0
EfficientNet-b0,approxGT,9,precision,0.7922077922077922,0.8709677419354839,0.8301886792452831,0.8666666666666667,0.8255813953488372,0.8901098901098901,0.9655172413793104,0.7075471698113207,0.9418604651162791,0.7543859649122807,0.8445033006733145,0.8323238460130189
EfficientNet-b0,approxGT,9,recall,0.61,0.84375,0.88,0.78,0.71,0.9101123595505618,0.9032258064516129,0.9146341463414634,0.9878048780487805,0.86,0.839952719039242,0.8284313725490197
EfficientNet-b0,approxGT,9,f1-score,0.6892655367231638,0.8571428571428571,0.8543689320388349,0.8210526315789474,0.7634408602150538,0.8999999999999999,0.9333333333333333,0.7978723404255319,0.9642857142857143,0.8037383177570094,0.8384500523500446,0.8261586924994213
EfficientNet-b0,approxGT,9,support,100.0,32.0,100.0,100.0,100.0,89.0,31.0,82.0,82.0,100.0,816.0,816.0
EfficientNet-b0,approxGT,10,precision,0.7927927927927928,0.8571428571428571,0.6376811594202898,0.8444444444444444,0.9285714285714286,0.8804347826086957,0.96875,0.9896907216494846,0.7605633802816901,0.9310344827586207,0.8591106049670303,0.8515599160200854
EfficientNet-b0,approxGT,10,recall,0.88,0.9090909090909091,0.88,0.76,0.78,0.8709677419354839,0.96875,1.0,0.6506024096385542,0.81,0.8509411060664946,0.8399044205495818
EfficientNet-b0,approxGT,10,f1-score,0.8341232227488151,0.8823529411764706,0.7394957983193275,0.8,0.8478260869565217,0.8756756756756756,0.96875,0.9948186528497409,0.7012987012987013,0.8663101604278076,0.8510651239453061,0.8411486196215959
EfficientNet-b0,approxGT,10,support,100.0,33.0,100.0,100.0,100.0,93.0,32.0,96.0,83.0,100.0,837.0,837.0
