Model,Data Representation,Test Fold,Epoch,Learning Rate,Training Loss,Validation Loss,Validation Accuracy
EfficientNet-b0,approxGT,2,1,5e-05,0.00020944478455930948,0.0014742192579433322,0.5405405405405406
EfficientNet-b0,approxGT,2,2,5e-05,0.00011298124445602298,0.0009082296164706349,0.706081081081081
EfficientNet-b0,approxGT,2,3,5e-05,7.956149784149602e-05,0.0008356495527550578,0.75
EfficientNet-b0,approxGT,2,4,5e-05,6.1787199229002e-05,0.0008176154806278646,0.7488738738738738
EfficientNet-b0,approxGT,2,5,5e-05,4.964835534337908e-05,0.0007739390712231398,0.7792792792792793
EfficientNet-b0,approxGT,2,6,5e-05,4.322686436353251e-05,0.0008412653696723282,0.7612612612612613
EfficientNet-b0,approxGT,2,7,5e-05,3.6565466871252283e-05,0.0010124779073521495,0.704954954954955
EfficientNet-b0,approxGT,2,8,5e-05,3.354474756633863e-05,0.0008550272323191166,0.7792792792792793
EfficientNet-b0,approxGT,2,9,5e-05,2.869485797418747e-05,0.0008409802103415132,0.786036036036036
EfficientNet-b0,approxGT,2,10,5e-05,2.5829604055616073e-05,0.0008233170956373215,0.7882882882882883
EfficientNet-b0,approxGT,2,11,5e-05,2.3628133931197226e-05,0.0008829226135276258,0.7792792792792793
EfficientNet-b0,approxGT,2,12,5e-05,2.091886017296929e-05,0.0008974867523647845,0.777027027027027
EfficientNet-b0,approxGT,2,13,5e-05,1.9163719116477296e-05,0.0008996793767437339,0.8119369369369369
EfficientNet-b0,approxGT,2,14,5e-05,1.8594315406517126e-05,0.0010165207786485553,0.7635135135135135
EfficientNet-b0,approxGT,2,15,5e-05,1.6887415767996572e-05,0.000951840600464493,0.7882882882882883
EfficientNet-b0,approxGT,2,16,5e-05,1.541783603897784e-05,0.0009636273025535047,0.7792792792792793
EfficientNet-b0,approxGT,2,17,5e-05,1.4920284229447134e-05,0.0010732656810432673,0.75
EfficientNet-b0,approxGT,2,18,5e-05,1.4094015568844043e-05,0.0009452549857087433,0.7826576576576577
EfficientNet-b0,approxGT,2,19,5e-05,1.329452970821876e-05,0.0009912584209814668,0.7882882882882883
EfficientNet-b0,approxGT,2,20,5e-05,1.3074582966510206e-05,0.001196562428958714,0.7342342342342343
