Model,Data Representation,Test Fold,Epoch,Learning Rate,Training Loss,Validation Loss,Validation Accuracy
EfficientNet-b0,Cochleagram,9,16,5e-05,1.2204252925585024e-05,0.0007948248530738056,0.8688725490196079
EfficientNet-b0,Cochleagram,9,17,5e-05,1.2487356798374094e-05,0.0009267831337638199,0.8504901960784313
EfficientNet-b0,Cochleagram,9,18,5e-05,1.2165295629529282e-05,0.0009568167151883245,0.8345588235294118
EfficientNet-b0,Cochleagram,9,19,5e-05,1.0622447007335722e-05,0.0008888231823220849,0.8553921568627451
EfficientNet-b0,Cochleagram,9,20,5e-05,1.1390129657229409e-05,0.0008547001052647829,0.8688725490196079
EfficientNet-b0,Cochleagram,10,1,5e-05,0.00020624858734663576,0.0012796515366062522,0.6511350059737157
EfficientNet-b0,Cochleagram,10,2,5e-05,0.00010156550706597045,0.0007294044480659068,0.8088410991636799
EfficientNet-b0,Cochleagram,10,3,5e-05,6.763794954167679e-05,0.0005789027782157063,0.8410991636798089
EfficientNet-b0,Cochleagram,10,4,5e-05,5.259338649921119e-05,0.0006034277030266821,0.8399044205495818
EfficientNet-b0,Cochleagram,10,5,5e-05,4.366149369161576e-05,0.0006173314177431166,0.8399044205495818
EfficientNet-b0,Cochleagram,10,6,5e-05,3.433038364164531e-05,0.0007225912413559854,0.8040621266427718
EfficientNet-b0,Cochleagram,10,7,5e-05,3.0381770557141863e-05,0.0006525434437207878,0.8231780167264038
EfficientNet-b0,Cochleagram,10,8,5e-05,2.9268456273712218e-05,0.0006865070317871869,0.8136200716845878
EfficientNet-b0,Cochleagram,10,9,5e-05,2.427491926937364e-05,0.0006437953561544418,0.8482676224611708
EfficientNet-b0,Cochleagram,10,10,5e-05,2.0776067685801536e-05,0.0006834345404058695,0.8279569892473119
EfficientNet-b0,Cochleagram,10,11,5e-05,1.821343357732985e-05,0.000692137167789042,0.8291517323775388
EfficientNet-b0,Cochleagram,10,12,5e-05,1.687068106548395e-05,0.0006686589913442731,0.8375149342891278
EfficientNet-b0,Cochleagram,10,13,5e-05,1.6770220099715516e-05,0.0006819138652645051,0.8530465949820788
EfficientNet-b0,Cochleagram,10,14,5e-05,1.55674042616738e-05,0.0007364489720202982,0.8410991636798089
EfficientNet-b0,Cochleagram,10,15,5e-05,1.3267283065943047e-05,0.0007447396637871861,0.8363201911589009
EfficientNet-b0,Cochleagram,10,16,5e-05,1.2738316399918403e-05,0.0007470811833627522,0.8446833930704899
EfficientNet-b0,Cochleagram,10,17,5e-05,1.1867423381772824e-05,0.0007641290430910885,0.8482676224611708
EfficientNet-b0,Cochleagram,10,18,5e-05,1.090019395633135e-05,0.0008305513765662909,0.8291517323775388
EfficientNet-b0,Cochleagram,10,19,5e-05,1.1168627679580823e-05,0.0007632245542481542,0.8518518518518519
EfficientNet-b0,Cochleagram,10,20,5e-05,1.0772446330520324e-05,0.000773441104684025,0.8446833930704899
