Model,Data Representation,Test Fold,Epoch,Learning Rate,Training Loss,Validation Loss,Validation Accuracy
ResNet50,LogGC,7,13,5e-05,1.2283108844712842e-05,0.001672958955168724,0.6933174224343676
ResNet50,LogGC,7,14,5e-05,1.1251236173848156e-05,0.0018375838408246636,0.6563245823389021
ResNet50,LogGC,7,15,5e-05,9.586909072822891e-06,0.0016154911136254668,0.7195704057279236
ResNet50,LogGC,7,16,5e-05,7.648242899449542e-06,0.0015973973786458373,0.7171837708830548
ResNet50,LogGC,7,17,5e-05,9.754311577125918e-06,0.001489410176873207,0.7136038186157518
ResNet50,LogGC,7,18,5e-05,7.844398169254418e-06,0.001279409509152174,0.7422434367541766
ResNet50,LogGC,7,19,5e-05,6.7433202275424264e-06,0.001613582600839436,0.7171837708830548
ResNet50,LogGC,7,20,5e-05,7.98119799583219e-06,0.001677939435467124,0.7100238663484487
ResNet50,LogGC,8,1,5e-05,0.00018874293891713023,0.0015365080907940865,0.6020025031289111
ResNet50,LogGC,8,2,5e-05,9.448865603189915e-05,0.001494913944043219,0.6408010012515645
ResNet50,LogGC,8,3,5e-05,6.0593531088670716e-05,0.0015100723830983043,0.6295369211514393
ResNet50,LogGC,8,4,5e-05,4.5398199290502816e-05,0.001794616924598813,0.6545682102628285
ResNet50,LogGC,8,5,5e-05,3.450685471761972e-05,0.0018111295066773891,0.6695869837296621
ResNet50,LogGC,8,6,5e-05,2.9283941330504604e-05,0.0017690062522888184,0.6545682102628285
ResNet50,LogGC,8,7,5e-05,2.3165297534433194e-05,0.001662599272094667,0.6795994993742178
ResNet50,LogGC,8,8,5e-05,2.1111489331815392e-05,0.0018607084639370441,0.6821026282853567
ResNet50,LogGC,8,9,5e-05,1.872251414170023e-05,0.0018826064188033342,0.6833541927409261
ResNet50,LogGC,8,10,5e-05,1.4610427570005413e-05,0.0017832507146522403,0.7133917396745932
ResNet50,LogGC,8,11,5e-05,1.4872493920847774e-05,0.0020328776445239782,0.688360450563204
