Model,Data Representation,Test Fold,Epoch,Learning Rate,Training Loss,Validation Loss,Validation Accuracy
EfficientNet-b0,LogGC,1,19,5e-05,1.825297476898413e-05,0.0015134492423385382,0.7041284403669725
EfficientNet-b0,LogGC,1,20,5e-05,1.5377963791252114e-05,0.0015556366415694356,0.7098623853211009
EfficientNet-b0,LogGC,2,1,5e-05,0.00021969432418700308,0.0015112875262275338,0.5112612612612613
EfficientNet-b0,LogGC,2,2,5e-05,0.0001295253896387294,0.0011039429809898138,0.6418918918918919
EfficientNet-b0,LogGC,2,3,5e-05,9.409305494045839e-05,0.0011522051645442843,0.6216216216216216
EfficientNet-b0,LogGC,2,4,5e-05,7.550801819888875e-05,0.0012256678892299533,0.6418918918918919
EfficientNet-b0,LogGC,2,5,5e-05,6.094836862757802e-05,0.0014087986201047897,0.6418918918918919
EfficientNet-b0,LogGC,2,6,5e-05,5.21974143339321e-05,0.0013358830474317074,0.6677927927927928
EfficientNet-b0,LogGC,2,7,5e-05,4.584262569551356e-05,0.0013928874395787716,0.6531531531531531
EfficientNet-b0,LogGC,2,8,5e-05,4.073103264090605e-05,0.0015769378514960408,0.6486486486486487
EfficientNet-b0,LogGC,2,9,5e-05,3.660658694570884e-05,0.0016754746902734041,0.6486486486486487
EfficientNet-b0,LogGC,2,10,5e-05,3.319571987958625e-05,0.001690625213086605,0.6452702702702703
EfficientNet-b0,LogGC,2,11,5e-05,3.075983840972185e-05,0.0017256217543035746,0.6430180180180181
EfficientNet-b0,LogGC,2,12,5e-05,2.73868499789387e-05,0.0018688627751544118,0.6227477477477478
EfficientNet-b0,LogGC,2,13,5e-05,2.562514964665752e-05,0.0019675269722938538,0.6351351351351351
EfficientNet-b0,LogGC,2,14,5e-05,2.2686241209157743e-05,0.0020361607894301414,0.6283783783783784
EfficientNet-b0,LogGC,2,15,5e-05,2.18378354475135e-05,0.0019487387035042048,0.6328828828828829
EfficientNet-b0,LogGC,2,16,5e-05,2.006919567065779e-05,0.0021703531965613365,0.6182432432432432
EfficientNet-b0,LogGC,2,17,5e-05,1.933456769620534e-05,0.0021515944972634315,0.6306306306306306
EfficientNet-b0,LogGC,2,18,5e-05,1.8094129700330086e-05,0.002127468353137374,0.6351351351351351
EfficientNet-b0,LogGC,2,19,5e-05,1.5848187103983946e-05,0.002021592343226075,0.6463963963963963
EfficientNet-b0,LogGC,2,20,5e-05,1.6266018064925447e-05,0.001991609577089548,0.6362612612612613
EfficientNet-b0,LogGC,3,1,5e-05,0.00021164580539334565,0.0017402380472049117,0.4259459459459459
EfficientNet-b0,LogGC,3,2,5e-05,0.0001233235525432974,0.0012998869642615318,0.6043243243243244
EfficientNet-b0,LogGC,3,3,5e-05,9.12868490559049e-05,0.0012918895808979869,0.6118918918918919
EfficientNet-b0,LogGC,3,4,5e-05,7.417301094392315e-05,0.0012986866058781743,0.587027027027027
EfficientNet-b0,LogGC,3,5,5e-05,6.028678035363555e-05,0.0013123229146003723,0.6281081081081081
EfficientNet-b0,LogGC,3,6,5e-05,5.233023694017902e-05,0.0012125371722504497,0.6389189189189189
EfficientNet-b0,LogGC,3,7,5e-05,4.496909969020635e-05,0.001393861835822463,0.6097297297297297
EfficientNet-b0,LogGC,3,8,5e-05,4.07701481890399e-05,0.001383721362799406,0.6345945945945946
EfficientNet-b0,LogGC,3,9,5e-05,3.644983735284768e-05,0.0014000150840729475,0.6281081081081081
EfficientNet-b0,LogGC,3,10,5e-05,3.0633029382443056e-05,0.0013732032384723425,0.6227027027027027
EfficientNet-b0,LogGC,3,11,5e-05,2.843243237293791e-05,0.0015262443339452147,0.6508108108108108
EfficientNet-b0,LogGC,3,12,5e-05,2.6565652660792693e-05,0.001587664824910462,0.6086486486486486
EfficientNet-b0,LogGC,3,13,5e-05,2.6054756744997576e-05,0.0015701126540079713,0.6237837837837837
EfficientNet-b0,LogGC,3,14,5e-05,2.2564694518223405e-05,0.0017514133360236883,0.6356756756756756
EfficientNet-b0,LogGC,3,15,5e-05,2.173701250285376e-05,0.00162705616094172,0.6410810810810811
EfficientNet-b0,LogGC,3,16,5e-05,1.9677099771797657e-05,0.0016600755043327808,0.6389189189189189
EfficientNet-b0,LogGC,3,17,5e-05,1.942283779499121e-05,0.0018356350483372808,0.6064864864864865
EfficientNet-b0,LogGC,3,18,5e-05,1.822394915507175e-05,0.0019582738168537617,0.614054054054054
EfficientNet-b0,LogGC,3,19,5e-05,1.6608575606369413e-05,0.001778914825990796,0.6086486486486486
EfficientNet-b0,LogGC,3,20,5e-05,1.551688546896912e-05,0.0020212624222040176,0.6075675675675676
EfficientNet-b0,LogGC,4,1,5e-05,0.00022016416187398136,0.0014180403668433428,0.5323232323232323
EfficientNet-b0,LogGC,4,2,5e-05,0.00013287314504850656,0.0008980609127320349,0.7252525252525253
EfficientNet-b0,LogGC,4,3,5e-05,9.73670685198158e-05,0.0007832719711586833,0.7575757575757576
EfficientNet-b0,LogGC,4,4,5e-05,7.748349889880046e-05,0.000718679977580905,0.7686868686868686
EfficientNet-b0,LogGC,4,5,5e-05,6.295325874816626e-05,0.0007647947641089559,0.7353535353535353
EfficientNet-b0,LogGC,4,6,5e-05,5.327602048055269e-05,0.0007171446923166513,0.7656565656565657
EfficientNet-b0,LogGC,4,7,5e-05,4.7848829126451164e-05,0.0006871726945973933,0.7666666666666667
EfficientNet-b0,LogGC,4,8,5e-05,4.1808580135693774e-05,0.0006774842622689903,0.7767676767676768
EfficientNet-b0,LogGC,4,9,5e-05,3.83951046387665e-05,0.0007238793186843395,0.7606060606060606
EfficientNet-b0,LogGC,4,10,5e-05,3.427324918447994e-05,0.0006952382973395288,0.7787878787878788
EfficientNet-b0,LogGC,4,11,5e-05,3.092226688750088e-05,0.0007315336843021214,0.7787878787878788
EfficientNet-b0,LogGC,4,12,5e-05,2.9419556085485965e-05,0.0007562767714262009,0.7626262626262627
